trial,universe,n_assets,T_in,iter,es95,l1_step,note
433,reit,23,342,-1,,,ValueError: all target probabilities must be positive
434,sp500,40,529,0,-0.008806213016768209,nan,
434,sp500,40,529,1,-0.008396330051967077,0.18121979729300208,
434,sp500,40,529,2,-0.008317180376325336,0.1558837890625,
434,sp500,40,529,3,-0.008349760846819198,0.1495361328125,
434,sp500,40,529,-1,,,ValueError: all target probabilities must be positive
435,reit,22,293,0,-0.01570696782187727,nan,
435,reit,22,293,1,-0.01588690499152677,0.401824347255071,
435,reit,22,293,2,-0.015985694618330857,0.3507080078125,
435,reit,22,293,3,-0.01649461732406609,0.2691650390625,
435,reit,22,293,-1,,,ValueError: all target probabilities must be positive
436,sp500,18,341,0,-0.01412709872335126,nan,
436,sp500,18,341,1,-0.013587111014229911,0.26287843361026625,
436,sp500,18,341,2,-0.01320352312360491,0.2642822265625,
436,sp500,18,341,3,-0.013326430428641182,0.2230224609375,
436,sp500,18,341,4,-0.01379579842703683,0.16650390625,
436,sp500,18,341,-1,,,ValueError: all target probabilities must be positive
437,sp500,30,436,0,-0.01690223297397197,nan,
437,sp500,30,436,1,-0.01681862282017299,0.22384150681918524,
437,sp500,30,436,2,-0.017149482779366627,0.260498046875,
437,sp500,30,436,3,-0.01849616567557199,0.2852783203125,
437,sp500,30,436,-1,,,ValueError: all target probabilities must be positive
438,reit,23,376,0,-0.023071289952306746,nan,
438,reit,23,376,1,-0.022334273551522874,0.549165888225436,
438,reit,23,376,2,-0.022524671534643107,0.53076171875,
438,reit,23,376,3,-0.023857615207315414,0.3062744140625,
438,reit,23,376,-1,,,ValueError: all target probabilities must be positive
439,reit,12,680,0,-0.01968207150221016,nan,
439,reit,12,680,1,-0.016588478260247726,0.3376926161403244,
439,reit,12,680,2,-0.01463907028935521,0.378662109375,
439,reit,12,680,3,-0.013762475488459033,0.3199462890625,
439,reit,12,680,-1,,,ValueError: all target probabilities must be positive
440,reit,18,518,0,-0.019992953091649446,nan,
440,reit,18,518,1,-0.017066318128032797,0.5293787187659029,
440,reit,18,518,2,-0.01597656169324037,0.53369140625,
440,reit,18,518,-1,,,ValueError: all target probabilities must be positive
441,reit,23,332,0,-0.026385736232735008,nan,
441,reit,23,332,1,-0.02615787897725166,0.3603342666293101,
441,reit,23,332,2,-0.02561337865663157,0.4036865234375,
441,reit,23,332,-1,,,ValueError: all target probabilities must be positive
442,reit,12,688,0,-0.034559800810769134,nan,
442,reit,12,688,1,-0.03575257454738723,0.5169615321916807,
442,reit,12,688,2,-0.040852264362464294,0.61767578125,
442,reit,12,688,3,-0.0442143364928516,0.34375,
442,reit,12,688,-1,,,ValueError: all target probabilities must be positive
443,reit,12,401,0,-0.015060642071381677,nan,
443,reit,12,401,1,-0.014109953670293897,0.39779417984484355,
443,reit,12,401,2,-0.013549583100441877,0.3511962890625,
443,reit,12,401,-1,,,ValueError: all target probabilities must be positive
444,reit,24,454,0,-0.011605362124386289,nan,
444,reit,24,454,1,-0.010512174761657203,0.4107270432321823,
444,reit,24,454,2,-0.010462262975199888,0.4158935546875,
444,reit,24,454,-1,,,ValueError: all target probabilities must be positive
445,sp500,17,660,0,-0.015070111374206486,nan,
445,sp500,17,660,1,-0.014959611528669084,0.24395019164320816,
445,sp500,17,660,2,-0.015237342973981586,0.255859375,
445,sp500,17,660,3,-0.015744747358049666,0.2432861328125,
445,sp500,17,660,-1,,,ValueError: all target probabilities must be positive
446,reit,24,465,0,-0.020350177727168333,nan,
446,reit,24,465,1,-0.017000795245083987,0.5836582791427871,
446,reit,24,465,2,-0.01637866178366502,0.5113525390625,
446,reit,24,465,-1,,,ValueError: all target probabilities must be positive
447,reit,16,481,0,-0.012635373618550896,nan,
447,reit,16,481,1,-0.011499965005719679,0.6092409775138254,
447,reit,16,481,2,-0.013539277291522735,0.6175537109375,
447,reit,16,481,3,-0.014591080569826161,0.2891845703125,
447,reit,16,481,-1,,,ValueError: all target probabilities must be positive
448,sp500,17,655,0,-0.02010797215807832,nan,
448,sp500,17,655,1,-0.018404254342215404,0.2949579541146765,
448,sp500,17,655,2,-0.019777021466936388,0.2401123046875,
448,sp500,17,655,3,-0.03223345055280413,0.241455078125,
448,sp500,17,655,-1,,,ValueError: all target probabilities must be positive
449,reit,23,740,0,-0.01759918434204284,nan,
449,reit,23,740,1,-0.016525303967725814,0.39777083538321867,
449,reit,23,740,2,-0.016400476055365844,0.333740234375,
449,reit,23,740,3,-0.01681892905389516,0.281494140625,
449,reit,23,740,-1,,,ValueError: all target probabilities must be positive
450,reit,25,579,0,-0.028968730014216737,nan,
450,reit,25,579,1,-0.027164712091401328,0.5558439217070006,
450,reit,25,579,2,-0.026468377846813627,0.56201171875,
450,reit,25,579,-1,,,ValueError: all target probabilities must be positive
451,reit,18,658,0,-0.022169107220657704,nan,
451,reit,18,658,1,-0.018762188320312463,0.5964211806249253,
451,reit,18,658,2,-0.01994293170103372,0.4407958984375,
451,reit,18,658,3,-0.024458927864835993,0.197265625,
451,reit,18,658,-1,,,ValueError: all target probabilities must be positive
452,sp500,16,612,0,-0.008186722084122628,nan,
452,sp500,16,612,1,-0.008300928658621651,0.1805255778537227,
452,sp500,16,612,2,-0.008955171194893972,0.1864013671875,
452,sp500,16,612,3,-0.009914848894391742,0.1856689453125,
452,sp500,16,612,4,-0.010886600472586496,0.1650390625,
452,sp500,16,612,5,-0.011735236441476005,0.1483154296875,
452,sp500,16,612,6,-0.012551820321219308,0.1478271484375,
452,sp500,16,612,-1,,,ValueError: all target probabilities must be positive
453,reit,23,270,0,-0.025123282000265625,nan,
453,reit,23,270,1,-0.023299178500262134,0.5821991050812506,
453,reit,23,270,2,-0.022513426860282158,0.62939453125,
453,reit,23,270,-1,,,ValueError: all target probabilities must be positive
454,sp500,12,650,0,-0.01994371104736295,nan,
454,sp500,12,650,1,-0.01990012923758371,0.12984411167218377,
454,sp500,12,650,2,-0.01997021649169922,0.135986328125,
454,sp500,12,650,3,-0.020232831115722657,0.133056640625,
454,sp500,12,650,4,-0.02059157905796596,0.1298828125,
454,sp500,12,650,5,-0.020661400809151787,0.1153564453125,
454,sp500,12,650,6,-0.020848598615373883,0.1060791015625,
454,sp500,12,650,7,-0.021081098406110492,0.0966796875,
454,sp500,12,650,8,-0.021143592912946426,0.08837890625,
455,sp500,38,587,0,-0.023993912008765026,nan,
455,sp500,38,587,1,-0.022301810808454246,0.30893075993180313,
455,sp500,38,587,2,-0.021094535173688613,0.2816162109375,
455,sp500,38,587,-1,,,ValueError: all target probabilities must be positive
456,sp500,14,457,0,-0.011636299079643812,nan,
456,sp500,14,457,1,-0.011557472821916851,0.19583107733713256,
456,sp500,14,457,2,-0.011552135454450335,0.1861572265625,
456,sp500,14,457,3,-0.011670014090401786,0.1689453125,
456,sp500,14,457,4,-0.011835237766810825,0.1473388671875,
456,sp500,14,457,5,-0.01207764004080636,0.12451171875,
456,sp500,14,457,-1,,,ValueError: all target probabilities must be positive
457,reit,18,391,0,-0.02202849480722521,nan,
457,reit,18,391,1,-0.021466490318935945,0.3016385312016445,
457,reit,18,391,2,-0.02094762492660148,0.2906494140625,
457,reit,18,391,3,-0.020925628893537634,0.2471923828125,
457,reit,18,391,-1,,,ValueError: all target probabilities must be positive
458,reit,12,747,0,-0.01302347585884297,nan,
458,reit,12,747,1,-0.012515265532020651,0.26089833297573806,
458,reit,12,747,2,-0.012742917838194529,0.3092041015625,
458,reit,12,747,3,-0.014136422352465339,0.29638671875,
458,reit,12,747,4,-0.01603903066017807,0.23486328125,
458,reit,12,747,5,-0.01758773916715772,0.1710205078125,
458,reit,12,747,-1,,,ValueError: all target probabilities must be positive
459,sp500,16,298,0,-0.02117193232721331,nan,
459,sp500,16,298,1,-0.021069005283900672,0.12444418099125186,
459,sp500,16,298,2,-0.02128691621616909,0.1416015625,
459,sp500,16,298,3,-0.02177919654192243,0.1595458984375,
459,sp500,16,298,4,-0.022594448076520647,0.1820068359375,
459,sp500,16,298,5,-0.023736037693568638,0.189208984375,
459,sp500,16,298,6,-0.02570644930594308,0.1893310546875,
459,sp500,16,298,-1,,,ValueError: all target probabilities must be positive
460,reit,20,474,0,-0.022573282867890506,nan,
460,reit,20,474,1,-0.020928442866208312,0.38721505639855475,
460,reit,20,474,2,-0.019435026838484203,0.3631591796875,
460,reit,20,474,3,-0.018943818374509865,0.2545166015625,
460,reit,20,474,-1,,,ValueError: all target probabilities must be positive
461,sp500,21,567,0,-0.016048204711436417,nan,
461,sp500,21,567,1,-0.015253986615862164,0.24760129138723636,
461,sp500,21,567,2,-0.0148713032749721,0.239501953125,
461,sp500,21,567,3,-0.015074083243233819,0.211669921875,
461,sp500,21,567,4,-0.015364508579799107,0.1710205078125,
461,sp500,21,567,-1,,,ValueError: all target probabilities must be positive
462,sp500,36,386,0,-0.023258744779521525,nan,
462,sp500,36,386,1,-0.024433076468331476,0.2153794954747011,
462,sp500,36,386,2,-0.026449049447195866,0.2230224609375,
462,sp500,36,386,3,-0.029693815551757815,0.20947265625,
462,sp500,36,386,4,-0.03466798908342634,0.1875,
462,sp500,36,386,5,-0.040165829781668515,0.1541748046875,
462,sp500,36,386,-1,,,ValueError: all target probabilities must be positive
463,reit,14,288,0,-0.02166896378272948,nan,
463,reit,14,288,1,-0.0204291107719568,0.27921916571834926,
463,reit,14,288,2,-0.019343753767816448,0.2557373046875,
463,reit,14,288,3,-0.019511123723258455,0.2003173828125,
463,reit,14,288,4,-0.020106269639199564,0.1427001953125,
463,reit,14,288,-1,,,ValueError: all target probabilities must be positive
464,reit,24,704,0,-0.013373179280085126,nan,
464,reit,24,704,1,-0.012572001466395446,0.5521773821465176,
464,reit,24,704,2,-0.01225204184345498,0.4765625,
464,reit,24,704,-1,,,ValueError: all target probabilities must be positive
465,reit,17,669,0,-0.021584135070525094,nan,
465,reit,17,669,1,-0.021434469284417747,0.3455167498587809,
465,reit,17,669,2,-0.021799408876831666,0.447021484375,
465,reit,17,669,3,-0.02226725214678747,0.430419921875,
465,reit,17,669,-1,,,ValueError: all target probabilities must be positive
466,sp500,28,701,0,-0.017866699089120343,nan,
466,sp500,28,701,1,-0.01728094865199498,0.19773599499864206,
466,sp500,28,701,2,-0.01694802265276228,0.2178955078125,
466,sp500,28,701,3,-0.017111886736188617,0.216552734375,
466,sp500,28,701,4,-0.01770369354248047,0.2022705078125,
466,sp500,28,701,5,-0.018267716482979913,0.1868896484375,
466,sp500,28,701,-1,,,ValueError: all target probabilities must be positive
467,sp500,24,620,0,-0.044351140475694516,nan,
467,sp500,24,620,1,-0.043830444597516734,0.6425251460280663,
467,sp500,24,620,2,-0.04480713916015625,0.3572998046875,
467,sp500,24,620,-1,,,ValueError: all target probabilities must be positive
468,sp500,19,312,0,-0.023342818481842432,nan,
468,sp500,19,312,1,-0.02272112392752511,0.15122289688475482,
468,sp500,19,312,2,-0.022335598301478795,0.1387939453125,
468,sp500,19,312,3,-0.022261986711774557,0.128662109375,
468,sp500,19,312,4,-0.02246784077671596,0.1173095703125,
468,sp500,19,312,5,-0.0230002161429269,0.1099853515625,
468,sp500,19,312,6,-0.023765688084193638,0.102294921875,
468,sp500,19,312,7,-0.024667613473074775,0.09375,
468,sp500,19,312,8,-0.025564990216936385,0.089111328125,
469,reit,22,417,0,-0.0166027080139429,nan,
469,reit,22,417,1,-0.016479331571247483,0.5019818605009773,
469,reit,22,417,2,-0.017753519411283277,0.50146484375,
469,reit,22,417,-1,,,ValueError: all target probabilities must be positive
470,reit,20,546,0,-0.024429130372673222,nan,
470,reit,20,546,1,-0.024101020563200442,0.376943778881229,
470,reit,20,546,2,-0.023785680166705608,0.4530029296875,
470,reit,20,546,3,-0.02353681070281303,0.41455078125,
470,reit,20,546,-1,,,ValueError: all target probabilities must be positive
471,reit,23,549,0,-0.034095231631360697,nan,
471,reit,23,549,1,-0.033156635527363525,0.7615073203802043,
471,reit,23,549,2,-0.032549703064402705,0.406494140625,
471,reit,23,549,-1,,,ValueError: all target probabilities must be positive
472,reit,22,668,0,-0.024701993437254207,nan,
472,reit,22,668,1,-0.020025428532693977,0.6173543818240277,
472,reit,22,668,2,-0.01782696821658458,0.5316162109375,
472,reit,22,668,-1,,,ValueError: all target probabilities must be positive
473,sp500,19,448,0,-0.024352884262517527,nan,
473,sp500,19,448,1,-0.02246927976771763,0.34632830218217386,
473,sp500,19,448,2,-0.02190416152518136,0.2938232421875,
473,sp500,19,448,3,-0.022498943899972097,0.238037109375,
473,sp500,19,448,-1,,,ValueError: all target probabilities must be positive
474,sp500,13,445,0,-0.013180085044365238,nan,
474,sp500,13,445,1,-0.013416106776646205,0.1568191164695326,
474,sp500,13,445,2,-0.013646043247767858,0.165283203125,
474,sp500,13,445,3,-0.014116213178362166,0.161865234375,
474,sp500,13,445,4,-0.014569704738071987,0.1514892578125,
474,sp500,13,445,5,-0.0149235818132673,0.1329345703125,
474,sp500,13,445,6,-0.01516428218296596,0.110107421875,
474,sp500,13,445,7,-0.015361348074776784,0.09375,
474,sp500,13,445,8,-0.015534911751883372,0.08740234375,
475,sp500,12,600,0,-0.015984582480539123,nan,
475,sp500,12,600,1,-0.015778045942034042,0.17413812513686538,
475,sp500,12,600,2,-0.016171432800292967,0.2069091796875,
475,sp500,12,600,3,-0.01757331446184431,0.240234375,
475,sp500,12,600,4,-0.019805850673130582,0.247802734375,
475,sp500,12,600,5,-0.02202033097621373,0.22119140625,
475,sp500,12,600,6,-0.023713829267229352,0.1605224609375,
475,sp500,12,600,-1,,,ValueError: all target probabilities must be positive
476,sp500,39,493,0,-0.02818972482650833,nan,
476,sp500,39,493,1,-0.027934685668945313,0.23145184406255923,
476,sp500,39,493,2,-0.027853819475446427,0.234375,
476,sp500,39,493,3,-0.029603493870326455,0.22314453125,
476,sp500,39,493,4,-0.03157031408691406,0.188720703125,
476,sp500,39,493,-1,,,ValueError: all target probabilities must be positive
477,sp500,35,680,0,-0.018761570753508844,nan,
477,sp500,35,680,1,-0.018003743852887832,0.24089414125157896,
477,sp500,35,680,2,-0.017462055280412947,0.24853515625,
477,sp500,35,680,3,-0.016999889927455356,0.235107421875,
477,sp500,35,680,4,-0.01656833167375837,0.2071533203125,
477,sp500,35,680,-1,,,ValueError: all target probabilities must be positive
478,reit,22,466,0,-0.11009569390201304,nan,
478,reit,22,466,1,-0.11236110800122681,0.34389140713813116,
478,reit,22,466,2,-0.1168600691129708,0.4522705078125,
478,reit,22,466,3,-0.12323709954839349,0.4189453125,
478,reit,22,466,-1,,,ValueError: all target probabilities must be positive
479,sp500,22,476,0,-0.009257698512248117,nan,
479,sp500,22,476,1,-0.009098842520577567,0.15763462605539513,
479,sp500,22,476,2,-0.008997934849330359,0.1669921875,
479,sp500,22,476,3,-0.00899012670026507,0.166748046875,
479,sp500,22,476,4,-0.009126103193010602,0.146484375,
479,sp500,22,476,5,-0.009307724940708707,0.1287841796875,
479,sp500,22,476,6,-0.009510705583844866,0.1109619140625,
479,sp500,22,476,-1,,,ValueError: all target probabilities must be positive
480,reit,13,406,0,-0.01768214775222659,nan,
480,reit,13,406,1,-0.019850086250599547,0.45417124267986586,
480,reit,13,406,2,-0.022351787982095892,0.4395751953125,
480,reit,13,406,3,-0.02414936847255204,0.2791748046875,
480,reit,13,406,-1,,,ValueError: all target probabilities must be positive
481,reit,18,476,0,-0.015479304556238142,nan,
481,reit,18,476,1,-0.015135546506612498,0.24664802421790505,
481,reit,18,476,2,-0.01498727021761817,0.2537841796875,
481,reit,18,476,3,-0.015196572973848839,0.243408203125,
481,reit,18,476,4,-0.015477057815499492,0.2269287109375,
481,reit,18,476,-1,,,ValueError: all target probabilities must be positive
482,reit,19,263,0,-0.027778566834423184,nan,
482,reit,19,263,1,-0.02942660024311106,0.5052025600793283,
482,reit,19,263,2,-0.03255536160385259,0.4000244140625,
482,reit,19,263,3,-0.03608377135485103,0.242431640625,
482,reit,19,263,-1,,,ValueError: all target probabilities must be positive
483,reit,25,748,0,-0.03062905715799356,nan,
483,reit,25,748,1,-0.028336455136774942,0.546634097864053,
483,reit,25,748,2,-0.027248868284446854,0.400634765625,
483,reit,25,748,-1,,,ValueError: all target probabilities must be positive
484,reit,25,301,0,-0.019476255434093277,nan,
484,reit,25,301,1,-0.017384995291213047,0.6017157027527126,
484,reit,25,301,2,-0.017599467999733876,0.4373779296875,
484,reit,25,301,3,-0.018427818430143458,0.242431640625,
484,reit,25,301,-1,,,ValueError: all target probabilities must be positive
485,sp500,19,712,0,-0.009233512928053408,nan,
485,sp500,19,712,1,-0.009192608598981586,0.10175469538940184,
485,sp500,19,712,2,-0.009185484087262833,0.1114501953125,
485,sp500,19,712,3,-0.009201301164899553,0.1263427734375,
485,sp500,19,712,4,-0.009273136587960378,0.1337890625,
485,sp500,19,712,5,-0.009379358110700337,0.141357421875,
485,sp500,19,712,6,-0.009454969177246095,0.12353515625,
485,sp500,19,712,7,-0.009465090767996651,0.106689453125,
485,sp500,19,712,8,-0.009674992963518415,0.0921630859375,
486,sp500,25,580,0,-0.014627709356394859,nan,
486,sp500,25,580,1,-0.013700065124511718,0.28187431872212243,
486,sp500,25,580,2,-0.01349762943812779,0.2738037109375,
486,sp500,25,580,3,-0.014576818158830916,0.22412109375,
486,sp500,25,580,-1,,,ValueError: all target probabilities must be positive
487,reit,19,400,0,-0.0227949185677141,nan,
487,reit,19,400,1,-0.022018261471019766,0.43571904392912536,
487,reit,19,400,2,-0.022968517652817093,0.462158203125,
487,reit,19,400,3,-0.024078368388115973,0.3287353515625,
487,reit,19,400,-1,,,ValueError: all target probabilities must be positive
488,sp500,17,288,0,-0.021924483490871845,nan,
488,sp500,17,288,1,-0.02129864605712891,0.337211118959244,
488,sp500,17,288,2,-0.020674726893833706,0.3330078125,
488,sp500,17,288,3,-0.020435062517438617,0.2745361328125,
488,sp500,17,288,-1,,,ValueError: all target probabilities must be positive
489,reit,21,568,0,-0.023887155517501868,nan,
489,reit,21,568,1,-0.022691562981182238,0.4960285189557845,
489,reit,21,568,2,-0.022474385229300974,0.4202880859375,
489,reit,21,568,-1,,,ValueError: all target probabilities must be positive
490,sp500,35,272,0,-0.015357463258390717,nan,
490,sp500,35,272,1,-0.014976145246233261,0.257177066774251,
490,sp500,35,272,2,-0.014891590532575338,0.2227783203125,
490,sp500,35,272,3,-0.015664215576171873,0.187255859375,
490,sp500,35,272,4,-0.016774106785365513,0.162841796875,
490,sp500,35,272,-1,,,ValueError: all target probabilities must be positive
491,reit,12,435,0,-0.022858647793109917,nan,
491,reit,12,435,1,-0.02184626517181307,0.230537326781664,
491,reit,12,435,2,-0.02439851836384756,0.3531494140625,
491,reit,12,435,3,-0.03124623065016412,0.3995361328125,
491,reit,12,435,4,-0.03912307926328079,0.330078125,
491,reit,12,435,-1,,,ValueError: all target probabilities must be positive
492,reit,15,339,0,-0.030713269363934082,nan,
492,reit,15,339,1,-0.031190568585042745,0.4710510893605073,
492,reit,15,339,2,-0.03396841051376066,0.5716552734375,
492,reit,15,339,-1,,,ValueError: all target probabilities must be positive
493,reit,23,290,0,-0.03233215341696299,nan,
493,reit,23,290,1,-0.028238547000036248,0.5028044358346978,
493,reit,23,290,2,-0.02596768640188122,0.41748046875,
493,reit,23,290,-1,,,ValueError: all target probabilities must be positive
494,sp500,17,711,0,-0.07955477673919674,nan,
494,sp500,17,711,1,-0.07632213486153738,0.19228929935946487,
494,sp500,17,711,2,-0.07341500596400671,0.1875,
494,sp500,17,711,3,-0.07101523880440848,0.1602783203125,
494,sp500,17,711,4,-0.06910700266810825,0.1285400390625,
494,sp500,17,711,5,-0.06786433493477959,0.1009521484375,
494,sp500,17,711,6,-0.06724634640938895,0.0811767578125,
494,sp500,17,711,-1,,,ValueError: all target probabilities must be positive
495,reit,19,360,0,-0.02380234127170599,nan,
495,reit,19,360,1,-0.019989667159839183,0.5985851418800257,
495,reit,19,360,2,-0.01737215509454138,0.584716796875,
495,reit,19,360,-1,,,ValueError: all target probabilities must be positive
496,sp500,40,732,0,-0.01166719567430619,nan,
496,sp500,40,732,1,-0.011269326660156249,0.33860206682315425,
496,sp500,40,732,2,-0.011330163051060268,0.3072509765625,
496,sp500,40,732,3,-0.011953090253557477,0.2491455078125,
496,sp500,40,732,-1,,,ValueError: all target probabilities must be positive
497,sp500,26,482,0,-0.02322516461751601,nan,
497,sp500,26,482,1,-0.023570860464913506,0.3624561547119711,
497,sp500,26,482,2,-0.025119607482910155,0.2987060546875,
497,sp500,26,482,-1,,,ValueError: all target probabilities must be positive
498,sp500,21,335,0,-0.013791156073555478,nan,
498,sp500,21,335,1,-0.013759573163713729,0.15937618241657164,
498,sp500,21,335,2,-0.013703737827845983,0.1409912109375,
498,sp500,21,335,3,-0.013625032270159041,0.1536865234375,
498,sp500,21,335,-1,,,ValueError: all target probabilities must be positive
499,reit,20,425,0,-0.03261250929093471,nan,
499,reit,20,425,1,-0.026093205497531552,0.6541529385775284,
499,reit,20,425,2,-0.023584075948411703,0.416259765625,
499,reit,20,425,-1,,,ValueError: all target probabilities must be positive
