trial,universe,n_assets,T_in,T_out,start_idx,seriation,F,base_es95,repair_es95,gain,note
44,reit,24,269,125,396,classical,2,-0.022799809866317855,-0.023215353399539864,-0.00041554353322200907,
45,sp500,27,587,125,794,fiedler,0,-0.022047586657647743,-0.02097526682826451,0.0010723198293832344,
45,sp500,27,587,125,794,fiedler,1,-0.022047586657647743,-0.021468993573869978,0.0005785930837777647,
45,sp500,27,587,125,794,fiedler,2,-0.022047586657647743,-0.02126829486955915,0.0007792917880885923,
45,sp500,27,587,125,794,classical,0,-0.021006812183980095,-0.019889963178362165,0.0011168490056179294,
45,sp500,27,587,125,794,classical,1,-0.021006812183980095,-0.020525813153948105,0.0004809990300319901,
45,sp500,27,587,125,794,classical,2,-0.021006812183980095,-0.020708096845354355,0.00029871533862574004,
46,sp500,38,483,125,747,fiedler,0,-0.022259623831151803,-0.0215133428867885,0.0007462809443633013,
46,sp500,38,483,125,747,fiedler,1,-0.022259623831151803,-0.021642728942871094,0.0006168948882807092,
46,sp500,38,483,125,747,fiedler,2,-0.022259623831151803,-0.02192073832484654,0.0003388855063052622,
46,sp500,38,483,125,747,classical,0,-0.02044713433775352,-0.020098614467075893,0.00034851987067762574,
46,sp500,38,483,125,747,classical,1,-0.02044713433775352,-0.020380025739397317,6.710859835620114e-05,
46,sp500,38,483,125,747,classical,2,-0.02044713433775352,-0.020642079563685824,-0.00019494522593230604,
47,sp500,14,741,125,490,fiedler,0,-0.02373150847220385,-0.023273322230747767,0.0004581862414560836,
47,sp500,14,741,125,490,fiedler,1,-0.02373150847220385,-0.023572566510881698,0.00015894196132215307,
47,sp500,14,741,125,490,fiedler,2,-0.02373150847220385,-0.023619478053501675,0.00011203041870217617,
47,sp500,14,741,125,490,classical,0,-0.02344377119458,-0.023588054800851004,-0.00014428360627100414,
47,sp500,14,741,125,490,classical,1,-0.02344377119458,-0.0236023420148577,-0.00015857082027770017,
47,sp500,14,741,125,490,classical,2,-0.02344377119458,-0.023555553553989955,-0.00011178235940995443,
48,reit,15,636,125,2154,fiedler,0,-0.023554215430200566,-0.025104521267420302,-0.0015503058372197363,
48,reit,15,636,125,2154,fiedler,1,-0.023554215430200566,-0.024876218769226327,-0.001322003339025761,
48,reit,15,636,125,2154,fiedler,2,-0.023554215430200566,-0.024824308477429394,-0.0012700930472288284,
48,reit,15,636,125,2154,classical,0,-0.023631383644500844,-0.025284646362635336,-0.001653262718134492,
48,reit,15,636,125,2154,classical,1,-0.023631383644500844,-0.02482822174701085,-0.001196838102510006,
48,reit,15,636,125,2154,classical,2,-0.023631383644500844,-0.024626231884853026,-0.0009948482403521822,
49,reit,24,338,125,4017,fiedler,0,-0.02065431239823286,-0.019350010126931477,0.0013043022713013844,
49,reit,24,338,125,4017,fiedler,1,-0.02065431239823286,-0.01884668194167342,0.0018076304565594406,
49,reit,24,338,125,4017,fiedler,2,-0.02065431239823286,-0.0193202267189847,0.00133408567924816,
49,reit,24,338,125,4017,classical,0,-0.020281946927482537,-0.0190527278002702,0.001229219127212338,
49,reit,24,338,125,4017,classical,1,-0.020281946927482537,-0.01847922535041504,0.0018027215770674981,
49,reit,24,338,125,4017,classical,2,-0.020281946927482537,-0.019411543918373443,0.0008704030091090942,
50,sp500,25,731,125,1524,fiedler,0,-0.018778164161076978,-0.016769667489188057,0.0020084966718889215,
50,sp500,25,731,125,1524,fiedler,1,-0.018778164161076978,-0.016736461765834265,0.002041702395242713,
50,sp500,25,731,125,1524,fiedler,2,-0.018778164161076978,-0.01674599352155413,0.0020321706395228477,
50,sp500,25,731,125,1524,classical,0,-0.016831359783955065,-0.016091643066406248,0.0007397167175488169,
50,sp500,25,731,125,1524,classical,1,-0.016831359783955065,-0.016068914524623324,0.0007624452593317406,
50,sp500,25,731,125,1524,classical,2,-0.016831359783955065,-0.01602001362827846,0.0008113461556766045,
51,reit,22,438,125,3954,fiedler,0,-0.014711401790532059,-0.013224885645944595,0.0014865161445874638,
51,reit,22,438,125,3954,fiedler,1,-0.014711401790532059,-0.013393237158286888,0.0013181646322451713,
51,reit,22,438,125,3954,fiedler,2,-0.014711401790532059,-0.013567727024164805,0.0011436747663672534,
51,reit,22,438,125,3954,classical,0,-0.014994273282072158,-0.013852332203145875,0.0011419410789262827,
51,reit,22,438,125,3954,classical,1,-0.014994273282072158,-0.013923165428558414,0.001071107853513744,
51,reit,22,438,125,3954,classical,2,-0.014994273282072158,-0.014374808369287919,0.0006194649127842389,
52,sp500,12,370,125,1421,fiedler,0,-0.019607016410598945,-0.019227467895507812,0.0003795485150911333,
52,sp500,12,370,125,1421,fiedler,1,-0.019607016410598945,-0.020145390485491074,-0.0005383740748921284,
52,sp500,12,370,125,1421,fiedler,2,-0.019607016410598945,-0.019849061392647877,-0.00024204498204893204,
52,sp500,12,370,125,1421,classical,0,-0.020537113464804448,-0.021063101335797994,-0.0005259878709935467,
52,sp500,12,370,125,1421,classical,1,-0.020537113464804448,-0.021290003112792968,-0.0007528896479885201,
52,sp500,12,370,125,1421,classical,2,-0.020537113464804448,-0.020777343636648994,-0.00024023017184454654,
53,sp500,28,376,125,459,fiedler,0,-0.012757696706352472,-0.012824282217843194,-6.658551149072225e-05,
53,sp500,28,376,125,459,fiedler,1,-0.012757696706352472,-0.012932174438476563,-0.00017447773212409153,
53,sp500,28,376,125,459,fiedler,2,-0.012757696706352472,-0.012934460954938614,-0.00017676424858614238,
53,sp500,28,376,125,459,classical,0,-0.013431017331826892,-0.013913926234654017,-0.00048290890282712447,
53,sp500,28,376,125,459,classical,1,-0.013431017331826892,-0.013782346252441405,-0.00035132892061451315,
53,sp500,28,376,125,459,classical,2,-0.013431017331826892,-0.013698123247419083,-0.0002671059155921907,
54,sp500,27,290,125,435,fiedler,0,-0.009853647376762238,-0.009665006644112724,0.0001886407326495143,
54,sp500,27,290,125,435,fiedler,1,-0.009853647376762238,-0.010046657723563059,-0.0001930103468008211,
54,sp500,27,290,125,435,fiedler,2,-0.009853647376762238,-0.010161814470563616,-0.00030816709380137794,
54,sp500,27,290,125,435,classical,0,-0.00992838141572772,-0.010179520490373883,-0.00025113907464616343,
54,sp500,27,290,125,435,classical,1,-0.00992838141572772,-0.010413316371372768,-0.00048493495564504857,
54,sp500,27,290,125,435,classical,2,-0.00992838141572772,-0.01033848877825056,-0.0004101073625228397,
55,sp500,27,391,125,974,fiedler,0,-0.021866033241593093,-0.019665526306152342,0.0022005069354407505,
55,sp500,27,391,125,974,fiedler,1,-0.021866033241593093,-0.020153337332589286,0.0017126959090038064,
55,sp500,27,391,125,974,fiedler,2,-0.021866033241593093,-0.02000557615443638,0.0018604570871567118,
55,sp500,27,391,125,974,classical,0,-0.020411985862871306,-0.018179004263741628,0.0022329815991296784,
55,sp500,27,391,125,974,classical,1,-0.020411985862871306,-0.01883074836077009,0.0015812375021012175,
55,sp500,27,391,125,974,classical,2,-0.020411985862871306,-0.019395448495047433,0.0010165373678238734,
56,sp500,34,386,125,1461,fiedler,0,-0.014162547632184715,-0.013022973641531807,0.0011395739906529083,
56,sp500,34,386,125,1461,fiedler,1,-0.014162547632184715,-0.013244981828962053,0.0009175658032226624,
56,sp500,34,386,125,1461,fiedler,2,-0.014162547632184715,-0.013429921534946987,0.0007326260972377284,
56,sp500,34,386,125,1461,classical,0,-0.013658150183113517,-0.013320717476981029,0.0003374327061324879,
56,sp500,34,386,125,1461,classical,1,-0.013658150183113517,-0.013301269077845982,0.00035688110526753414,
56,sp500,34,386,125,1461,classical,2,-0.013658150183113517,-0.013586139256068637,7.201092704487919e-05,
57,sp500,36,448,125,715,fiedler,0,-0.023212009253982195,-0.022813547058105472,0.0003984621958767233,
57,sp500,36,448,125,715,fiedler,1,-0.023212009253982195,-0.022973818795340405,0.00023819045864179045,
57,sp500,36,448,125,715,fiedler,2,-0.023212009253982195,-0.02312598890032087,8.602035366132507e-05,
57,sp500,36,448,125,715,classical,0,-0.022406190125346306,-0.02223124556187221,0.00017494456347409704,
57,sp500,36,448,125,715,classical,1,-0.022406190125346306,-0.022305408813476563,0.00010078131186974301,
57,sp500,36,448,125,715,classical,2,-0.022406190125346306,-0.022724535191127226,-0.00031834506578092003,
58,sp500,23,506,125,1369,fiedler,0,-0.019352919741776435,-0.019309261614118303,4.365812765813257e-05,
58,sp500,23,506,125,1369,fiedler,1,-0.019352919741776435,-0.019716634303501675,-0.00036371456172524033,
58,sp500,23,506,125,1369,fiedler,2,-0.019352919741776435,-0.019879116237095425,-0.0005261964953189903,
58,sp500,23,506,125,1369,classical,0,-0.018387539091301475,-0.0190027333984375,-0.0006151943071360244,
58,sp500,23,506,125,1369,classical,1,-0.018387539091301475,-0.019485879289899553,-0.0010983401985980787,
58,sp500,23,506,125,1369,classical,2,-0.018387539091301475,-0.019436152779715398,-0.0010486136884139234,
59,reit,12,434,125,1403,fiedler,0,-0.02762804961919284,-0.026973343094894773,0.0006547065242980682,
59,reit,12,434,125,1403,fiedler,1,-0.02762804961919284,-0.026992813616363492,0.0006352360028293487,
59,reit,12,434,125,1403,fiedler,2,-0.02762804961919284,-0.026878430883459047,0.0007496187357337938,
59,reit,12,434,125,1403,classical,0,-0.027531215003476623,-0.027131864466361098,0.00039935053711552537,
59,reit,12,434,125,1403,classical,1,-0.027531215003476623,-0.027081432656455632,0.00044978234702099107,
59,reit,12,434,125,1403,classical,2,-0.027531215003476623,-0.027219393689710072,0.00031182131376655126,
60,sp500,26,552,125,1047,fiedler,0,-0.031126703732294533,-0.030904312142508373,0.00022239158978615975,
60,sp500,26,552,125,1047,fiedler,1,-0.031126703732294533,-0.03157052404785156,-0.000443820315557026,
60,sp500,26,552,125,1047,fiedler,2,-0.031126703732294533,-0.03233644244384765,-0.0012097387115531204,
60,sp500,26,552,125,1047,classical,0,-0.03057151365152771,-0.030415639482770648,0.0001558741687570607,
60,sp500,26,552,125,1047,classical,1,-0.03057151365152771,-0.03128100845772879,-0.0007094948062010831,
60,sp500,26,552,125,1047,classical,2,-0.03057151365152771,-0.03157989599609375,-0.0010083823445660445,
61,sp500,38,661,125,537,fiedler,0,-0.0245086425087671,-0.024367160583496094,0.0001414819252710045,
61,sp500,38,661,125,537,fiedler,1,-0.0245086425087671,-0.024557948590959822,-4.930608219272381e-05,
61,sp500,38,661,125,537,fiedler,2,-0.0245086425087671,-0.024599838187081478,-9.119567831437914e-05,
61,sp500,38,661,125,537,classical,0,-0.024833123021765453,-0.024717809509277346,0.00011531351248810634,
61,sp500,38,661,125,537,classical,1,-0.024833123021765453,-0.02488909831891741,-5.5975297151959064e-05,
61,sp500,38,661,125,537,classical,2,-0.024833123021765453,-0.024802691162109376,3.0431859656076393e-05,
62,sp500,34,564,125,910,fiedler,0,-0.0852347169632287,-0.08028364624023439,0.004951070722994305,
62,sp500,34,564,125,910,fiedler,1,-0.0852347169632287,-0.0815243930140904,0.0037103239491382972,
62,sp500,34,564,125,910,fiedler,2,-0.0852347169632287,-0.08265032218715122,0.00258439477607747,
62,sp500,34,564,125,910,classical,0,-0.08193934634205301,-0.07929157981654576,0.0026477665255072447,
62,sp500,34,564,125,910,classical,1,-0.08193934634205301,-0.08080040829031808,0.001138938051734928,
62,sp500,34,564,125,910,classical,2,-0.08193934634205301,-0.08117728330775668,0.000762063034296323,
63,sp500,19,297,125,1596,fiedler,0,-0.016852553884723124,-0.0161171195765904,0.0007354343081327243,
63,sp500,19,297,125,1596,fiedler,1,-0.016852553884723124,-0.016240909293038504,0.0006116445916846194,
63,sp500,19,297,125,1596,fiedler,2,-0.016852553884723124,-0.016530722682407923,0.0003218312023152009,
63,sp500,19,297,125,1596,classical,0,-0.016908656307226304,-0.016228054722377233,0.0006806015848490714,
63,sp500,19,297,125,1596,classical,1,-0.016908656307226304,-0.016351377110072545,0.0005572791971537594,
63,sp500,19,297,125,1596,classical,2,-0.016908656307226304,-0.016526520377022878,0.0003821359302034269,
64,reit,22,678,125,3002,fiedler,0,-0.012585599447226505,-0.012235236719152451,0.00035036272807405407,
64,reit,22,678,125,3002,fiedler,1,-0.012585599447226505,-0.012289343109487958,0.00029625633773854715,
64,reit,22,678,125,3002,fiedler,2,-0.012585599447226505,-0.012244537256973336,0.00034106219025316874,
64,reit,22,678,125,3002,classical,0,-0.013134305521790582,-0.013085451753291089,4.885376849949295e-05,
64,reit,22,678,125,3002,classical,1,-0.013134305521790582,-0.012862869149365663,0.00027143637242491893,
64,reit,22,678,125,3002,classical,2,-0.013134305521790582,-0.012687708398152161,0.00044659712363842065,
65,sp500,20,546,125,1384,fiedler,0,-0.022272403414355928,-0.020562243608747206,0.0017101598056087214,
65,sp500,20,546,125,1384,fiedler,1,-0.022272403414355928,-0.020938336626325334,0.001334066788030594,
65,sp500,20,546,125,1384,fiedler,2,-0.022272403414355928,-0.021433078665597096,0.0008393247487588316,
65,sp500,20,546,125,1384,classical,0,-0.02275237646739516,-0.020418227033342635,0.0023341494340525237,
65,sp500,20,546,125,1384,classical,1,-0.02275237646739516,-0.021289668021065848,0.0014627084463293104,
65,sp500,20,546,125,1384,classical,2,-0.02275237646739516,-0.02128425220598493,0.001468124261410228,
66,sp500,15,593,125,1368,fiedler,0,-0.024687029184200772,-0.02665815758405413,-0.001971128399853358,
66,sp500,15,593,125,1368,fiedler,1,-0.024687029184200772,-0.026714862513950895,-0.0020278333297501228,
66,sp500,15,593,125,1368,fiedler,2,-0.024687029184200772,-0.026666973850795198,-0.0019799446665944263,
66,sp500,15,593,125,1368,classical,0,-0.025992672831398993,-0.02844419814627511,-0.0024515253148761178,
66,sp500,15,593,125,1368,classical,1,-0.025992672831398993,-0.027945793605259485,-0.0019531207738604922,
66,sp500,15,593,125,1368,classical,2,-0.025992672831398993,-0.027412037275041854,-0.0014193644436428614,
67,reit,24,549,125,135,fiedler,0,-0.018099410809838155,-0.01776928925546002,0.00033012155437813634,
67,reit,24,549,125,135,fiedler,1,-0.018099410809838155,-0.018016738302179026,8.267250765912892e-05,
67,reit,24,549,125,135,fiedler,2,-0.018099410809838155,-0.017910104746533605,0.0001893060633045493,
67,reit,24,549,125,135,classical,0,-0.017678169576480694,-0.017577190286586688,0.00010097928989400567,
67,reit,24,549,125,135,classical,1,-0.017678169576480694,-0.017727577221634983,-4.940764515428894e-05,
67,reit,24,549,125,135,classical,2,-0.017678169576480694,-0.01770051774456848,-2.234816808778517e-05,
68,sp500,35,615,125,937,fiedler,0,-0.07916138930828541,-0.07948124515206474,-0.00031985584377933196,
68,sp500,35,615,125,937,fiedler,1,-0.07916138930828541,-0.07967955866350447,-0.0005181693552190614,
68,sp500,35,615,125,937,fiedler,2,-0.07916138930828541,-0.08010643762207033,-0.0009450483137849186,
68,sp500,35,615,125,937,classical,0,-0.08032542985981343,-0.08025004510498047,7.538475483295781e-05,
68,sp500,35,615,125,937,classical,1,-0.08032542985981343,-0.08059334399414061,-0.00026791413432718236,
68,sp500,35,615,125,937,classical,2,-0.08032542985981343,-0.07919320817347937,0.0011322216863340617,
69,sp500,38,545,125,11,fiedler,0,-0.018916370991206938,-0.019961073747907367,-0.0010447027567004295,
69,sp500,38,545,125,11,fiedler,1,-0.018916370991206938,-0.020643793552943636,-0.0017274225617366981,
69,sp500,38,545,125,11,fiedler,2,-0.018916370991206938,-0.020717183733258926,-0.0018008127420519882,
69,sp500,38,545,125,11,classical,0,-0.019134481319858492,-0.020059083077566965,-0.0009246017577084729,
69,sp500,38,545,125,11,classical,1,-0.019134481319858492,-0.020757996381487166,-0.0016235150616286734,
69,sp500,38,545,125,11,classical,2,-0.019134481319858492,-0.020593309169224333,-0.001458827849365841,
70,reit,13,387,125,1913,fiedler,0,-0.11624611403815469,-0.09316447597582751,0.023081638062327173,
70,reit,13,387,125,1913,fiedler,1,-0.11624611403815469,-0.10643394255770813,0.009812171480446552,
70,reit,13,387,125,1913,fiedler,2,-0.11624611403815469,-0.10753519025915795,0.008710923778996738,
70,reit,13,387,125,1913,classical,0,-0.11555185879645317,-0.09423120633650388,0.021320652459949296,
70,reit,13,387,125,1913,classical,1,-0.11555185879645317,-0.10649207335809978,0.009059785438353396,
70,reit,13,387,125,1913,classical,2,-0.11555185879645317,-0.10997935042255759,0.005572508373895585,
71,reit,25,608,125,2731,fiedler,0,-0.012296362723292055,-0.011995802317004528,0.00030056040628752625,
71,reit,25,608,125,2731,fiedler,1,-0.012296362723292055,-0.012754999180448524,-0.00045863645715646904,
71,reit,25,608,125,2731,fiedler,2,-0.012296362723292055,-0.012688722546867351,-0.0003923598235752966,
71,reit,25,608,125,2731,classical,0,-0.012295378118444694,-0.01209727004307704,0.00019810807536765375,
71,reit,25,608,125,2731,classical,1,-0.012295378118444694,-0.012805214125617557,-0.0005098360071728626,
71,reit,25,608,125,2731,classical,2,-0.012295378118444694,-0.012558820668735609,-0.0002634425502909144,
72,reit,13,414,125,3227,fiedler,0,-0.013135696691843422,-0.013059092966517357,7.660372532606458e-05,
72,reit,13,414,125,3227,fiedler,1,-0.013135696691843422,-0.013561402378051892,-0.00042570568620847044,
72,reit,13,414,125,3227,fiedler,2,-0.013135696691843422,-0.013393949132371703,-0.000258252440528281,
72,reit,13,414,125,3227,classical,0,-0.012994450125545717,-0.013055680904627527,-6.123077908181014e-05,
72,reit,13,414,125,3227,classical,1,-0.012994450125545717,-0.013608227349250171,-0.0006137772237044536,
72,reit,13,414,125,3227,classical,2,-0.012994450125545717,-0.0135190417535293,-0.0005245916279835831,
